# Precomputed monotone cubic spline for Pb photon flux
# Representation: log(xgamma) = c0 + c1*dx + c2*dx^2 + c3*dx^3
# where dx = log(x) - log(x_left), valid on [x_left, x_right)
# columns: x_left x_right log_x_left c0 c1 c2 c3
# source: pb_xgamma_table.dat
1.0142851399999999e-08 1.0144719899999999e-08 -1.8406496675157751e+01 7.0980797766461396e+00 -3.8014233587652015e-04 -3.8722015754243905e-01 1.4014489902560276e+03
1.0144719899999999e-08 1.0146588899999999e-08 -1.8406312473709718e+01 7.0980797022439619e+00 -3.8014114133723940e-04 2.2951493295135139e-01 -6.2315228950287803e+02
1.0146588899999999e-08 1.0148458100000000e-08 -1.8406128256907962e+01 7.0980796361086886e+00 -3.5902169810420905e-04 -1.7959813254336156e-04 5.6610405939751107e-01
1.0148458100000000e-08 1.0150327700000000e-08 -1.8405944054328359e+01 7.0980795699734101e+00 -3.5903023824804709e-04 2.9019435473550392e-05 -3.4388794245571560e-04
1.0150327700000000e-08 1.0152197700000001e-08 -1.8405759846265500e+01 7.0980795038381279e+00 -3.5901958202710606e-04 1.1472277587864886e-01 -6.2261376954010541e+02
1.0152197700000001e-08 1.0154068000000000e-08 -1.8405575632728670e+01 7.0980794377028413e+00 -3.8013710381401057e-04 -3.8695851079879329e-01 1.4003390359163468e+03
1.0154068000000000e-08 1.0155938600000000e-08 -1.8405391423575402e+01 7.0980793633006387e+00 -3.8014653851219397e-04 2.2922836472449282e-01 -6.2213256254663952e+02
1.0155938600000000e-08 1.0157809600000000e-08 -1.8405207218809533e+01 7.0980792971653424e+00 -3.5902610260438389e-04 8.0942693378508823e-05 -2.8307569132970084e-01
1.0157809600000000e-08 1.0159680900000001e-08 -1.8405023008590241e+01 7.0980792310300425e+00 -3.5902509882793565e-04 -7.5417596270431196e-05 2.8266472802014858e-01
1.0159680900000001e-08 1.0161552600000000e-08 -1.8404838802769614e+01 7.0980791648947372e+00 -3.5902410959257129e-04 8.0843319265924907e-05 -2.8296506412496075e-01
1.0161552600000000e-08 1.0163424599999999e-08 -1.8404654591510461e+01 7.0980790987594284e+00 -3.5902313132279013e-04 1.1457375975933262e-01 -6.2211133060897487e+02
1.0163424599999999e-08 1.0165297000000001e-08 -1.8404470384661238e+01 7.0980790326241143e+00 -3.8014133852926519e-04 -3.8683118918922882e-01 1.3999575410079669e+03
1.0165297000000001e-08 1.0167169700000000e-08 -1.8404286172388360e+01 7.0980789582218815e+00 -3.8014028791056301e-04 2.2927272916593933e-01 -6.2238448402908057e+02
1.0167169700000000e-08 1.0169042700000000e-08 -1.8404101964536661e+01 7.0980788920865594e+00 -3.5902985955861230e-04 -7.5498877094029216e-05 2.8234888797222274e-01
1.0169042700000000e-08 1.0170916100000000e-08 -1.8403917761109941e+01 7.0980788259512320e+00 -3.5902893280466625e-04 1.1467534635599470e-01 -6.2237422292234828e+02
1.0170916100000000e-08 1.0172789900000000e-08 -1.8403733552280048e+01 7.0980787598159001e+00 -3.8013738382183544e-04 -3.8682332296709793e-01 1.3999136705238279e+03
1.0172789900000000e-08 1.0174664000000001e-08 -1.8403549338056219e+01 7.0980786854136468e+00 -3.8013639186606363e-04 2.2926784307337406e-01 -6.2236499065386170e+02
1.0174664000000001e-08 1.0176538399999999e-08 -1.8403365128276018e+01 7.0980786192783061e+00 -3.5902622152157352e-04 -7.5550823071280463e-05 2.8205849516225984e-01
1.0176538399999999e-08 1.0178413200000000e-08 -1.8403180922943235e+01 7.0980785531429609e+00 -3.5902534315856787e-04 8.0374415920372443e-05 -2.8235741072437254e-01
1.0178413200000000e-08 1.0180288300000000e-08 -1.8402996712236952e+01 7.0980784870076112e+00 -3.5902447569972700e-04 1.1457444206138896e-01 -6.2211839484810662e+02
1.0180288300000000e-08 1.0182163800000001e-08 -1.8402812505989289e+01 7.0980784208722572e+00 -3.8014287487201341e-04 -3.8683468227148748e-01 1.3999739984783405e+03
1.0182163800000001e-08 1.0184039600000000e-08 -1.8402628294382936e+01 7.0980783464699790e+00 -3.8014195145740615e-04 2.2922238039112711e-01 -6.2210988820572209e+02
1.0184039600000000e-08 1.0185915800000001e-08 -1.8402444087246391e+01 7.0980782803346152e+00 -3.5902195531978422e-04 8.0203260197696374e-05 -2.8220931291936036e-01
1.0185915800000001e-08 1.0187792300000000e-08 -1.8402259874765956e+01 7.0980782141992478e+00 -3.5902113611071136e-04 1.1462503893996773e-01 -6.2238778955449675e+02
1.0187792300000000e-08 1.0189669099999999e-08 -1.8402075666766500e+01 7.0980781480638759e+00 -3.8014912145875601e-04 -3.8704041148594603e-01 1.4007795410441227e+03
1.0189669099999999e-08 1.0191546300000001e-08 -1.8401891463251793e+01 7.0980780736615774e+00 -3.8014825176111626e-04 2.2932378603368517e-01 -6.2237981405638550e+02
1.0191546300000001e-08 1.0193423900000000e-08 -1.8401707254413562e+01 7.0980780075261958e+00 -3.5901876401564742e-04 1.3190726810315945e-04 -5.6373276594696997e-01
1.0193423900000000e-08 1.0195301700000000e-08 -1.8401523040260990e+01 7.0980779413908106e+00 -3.5902755621175915e-04 1.1442570525864396e-01 -6.2161564521959508e+02
1.0195301700000000e-08 1.0197180000000000e-08 -1.8401338840420141e+01 7.0980778752554201e+00 -3.8014663866006384e-04 -3.8670707975236701e-01 1.3995890575364776e+03
1.0197180000000000e-08 1.0199058600000000e-08 -1.8401154625469459e+01 7.0980778008531011e+00 -3.8013530425989184e-04 2.2926601991231538e-01 -6.2235884090316858e+02
1.0199058600000000e-08 1.0200937500000000e-08 -1.8400970415033196e+01 7.0980777347177018e+00 -3.5902533001970353e-04 -7.5800407980722691e-05 2.8138156239448514e-01
